SiteID,Latitude,Longitude,L2,DCFC
94531,30.27539,-97.73490,1,0
94532,30.27396,-97.73485,1,0
94539,36.31944,-119.67056,1,0
94541,38.21800,-78.17046,1,0
94545,32.84345,-96.84941,1,0
94546,32.84132,-96.84750,1,0
94549,44.66277,-74.99824,1,0
94559,27.26578,-82.47427,1,0
94560,34.44822,-119.24131,1,0
94576,43.10402,-77.44147,1,0
94582,37.47687,-122.15058,1,0
94583,25.79410,-80.20639,1,0
94586,39.74745,-104.99784,1,0
94587,38.33056,-85.74332,1,0
94588,37.92711,-122.05887,1,0
94595,42.31398,-71.18770,1,0
94597,34.06794,-118.39967,1,0
94599,33.13992,-117.24922,1,0
94600,40.85887,-73.16184,1,0
94601,33.65526,-117.86005,1,0
94602,33.65483,-117.86058,1,0
94618,38.27811,-122.25196,1,0
94619,33.13146,-117.29140,1,0
94621,40.02586,-105.25092,1,0
94622,37.33865,-121.88587,1,0
94623,47.09777,-122.40071,1,0
94624,47.09723,-122.40163,1,0
94630,34.08283,-117.69342,1,0
94631,41.43117,-97.34446,1,0
94632,38.90667,-77.04829,1,0
94667,38.89641,-77.08606,1,0
94668,38.89187,-77.08527,1,0
94676,38.31222,-77.50653,1,0
94678,37.64399,-77.56426,0,1
94681,39.10651,-77.54578,1,0
94682,38.66381,-78.46039,1,0
94683,38.92842,-77.21624,1,0
94687,37.08157,-76.45547,1,0
94688,36.90492,-76.20964,1,0
94689,36.88212,-76.19936,1,0
94693,36.84381,-76.13340,1,0
94695,37.27022,-76.68718,1,0
94696,37.26906,-76.69780,1,0
94697,37.26929,-76.68572,1,0
94702,43.23731,-120.69064,1,0
94705,39.94232,-104.98300,1,1
94712,39.97161,-104.74810,1,0
94713,40.01659,-105.28036,1,0
94715,47.60755,-122.33598,1,0
94717,37.69063,-122.45916,1,0
94718,34.04953,-118.24999,1,0
94719,34.05078,-118.24815,1,0
94725,44.84866,-74.29490,1,0
94727,37.38575,-122.10985,1,1
94729,39.29183,-76.61680,1,0
94730,34.07173,-117.32274,1,0
94733,40.90108,-124.08430,1,0
94734,34.13415,-117.90773,1,0
94735,35.36513,-119.05590,1,0
94736,34.06936,-117.97395,1,0
94737,34.85571,-117.08219,1,0
94739,34.22825,-119.02005,1,0
94740,34.19164,-118.59704,1,0
94741,33.98290,-117.71324,1,0
94742,34.05383,-118.01070,1,0
94743,34.09359,-118.02077,1,0
94745,33.92301,-118.38985,1,0
94746,33.92542,-118.38829,1,0
94747,37.84436,-122.29318,1,0
94750,36.85011,-119.80544,1,0
94751,34.43390,-119.85143,1,0
94752,34.42786,-119.87519,0,1
94753,38.62346,-122.86601,1,0
94754,33.94748,-118.33983,1,0
94755,33.64936,-117.73362,1,0
94756,33.65137,-117.73511,1,0
94758,37.95233,-122.54915,1,0
94760,33.76736,-118.19001,1,0
94761,33.80669,-118.18783,1,0
94762,34.04822,-118.49112,1,0
94763,34.05991,-118.46962,1,0
94764,34.06007,-118.22932,1,0
94765,34.03977,-118.23308,1,0
94766,34.04425,-118.26300,1,0
94768,37.44527,-121.91980,1,1
94770,34.04813,-117.65447,1,0
94771,34.06525,-117.60688,1,0
94772,34.06603,-117.64946,1,0
94774,34.02114,-117.60454,1,0
94775,34.06479,-117.64827,1,0
94776,34.07368,-117.56685,1,0
94777,34.57617,-118.11585,1,1
94778,34.55730,-118.05987,1,0
94781,34.14197,-118.09143,1,0
94782,33.97933,-118.40654,1,0
94784,34.04867,-118.08403,1,0
94785,34.08389,-118.07141,1,0
94786,38.63475,-121.43475,1,0
94792,33.70025,-117.88201,1,0
94795,34.92820,-120.45894,1,0
94796,34.94670,-120.42979,1,0
94799,34.20633,-118.92997,1,0
94800,33.82373,-118.32928,1,0
94802,34.00869,-117.86124,1,0
94803,34.16884,-118.82092,1,0
94804,33.91677,-118.39722,1,0
94805,39.73866,-105.04013,1,0
94806,39.74638,-105.22152,1,0
94807,38.90489,-77.03429,1,0
94810,38.90403,-77.04532,1,0
94812,38.88354,-77.01544,1,0
94813,34.09077,-84.25667,1,0
94814,33.91027,-84.42923,1,0
94817,39.16836,-86.53570,1,0
94818,39.16894,-86.53322,1,0
94819,39.04086,-95.75743,1,0
94821,39.17749,-77.27330,1,0
94822,39.03639,-94.34985,1,0
94823,40.85093,-74.00514,1,0
94825,36.17428,-115.14790,1,0
94826,43.09971,-78.93910,1,0
94828,42.11978,-75.91247,1,0
94829,41.41641,-73.62437,1,0
94830,40.86313,-73.90053,1,0
94831,40.73717,-73.94926,1,0
94832,40.69824,-73.97511,1,0
94833,40.65785,-73.99679,1,0
94835,44.98323,-73.44486,1,0
94836,40.78577,-73.85740,1,0
94837,41.36008,-73.57281,1,0
94838,43.31965,-76.69856,1,0
94840,42.44229,-74.44764,1,0
94841,40.81991,-73.20417,1,0
94842,40.76828,-73.52802,1,0
94843,42.63465,-76.17859,1,0
94844,40.69691,-73.81611,1,0
94845,42.09752,-79.24253,1,0
94848,40.71905,-73.98818,1,0
94849,42.98282,-76.34141,1,0
94850,40.76379,-73.42366,1,0
94851,41.10202,-74.02801,1,0
94852,41.75812,-74.06160,1,0
94853,40.91132,-73.77930,1,0
94854,40.87121,-73.91162,1,0
94855,41.66108,-73.93249,1,0
94856,41.57230,-73.77995,1,0
94858,40.98954,-73.67245,1,0
94859,43.05420,-73.78681,1,0
94860,41.08572,-73.86553,1,0
94862,40.91369,-73.11605,1,0
94863,43.09077,-76.08809,1,0
94864,41.02932,-73.76319,1,0
94865,41.03194,-73.76938,1,0
94867,41.05110,-73.77174,1,0
94868,42.07797,-75.63947,1,0
94869,40.76356,-73.89604,1,0
94870,40.93228,-73.89761,1,0
94871,40.93427,-73.90215,1,0
94872,35.59048,-97.43386,1,0
94873,45.40407,-122.55892,1,0
94874,45.54648,-122.92822,1,0
94875,32.80821,-96.84627,1,0
94878,32.76108,-97.00673,1,0
94879,29.73373,-95.43500,1,0
94882,38.92974,-77.24700,1,0
94883,36.84492,-76.28824,1,0
94884,47.54894,-122.04991,1,0
94885,47.67403,-122.10300,1,0
94886,47.76750,-122.15519,1,0
94887,33.91690,-118.38653,1,0
94888,38.27769,-122.25618,1,0
94889,40.70361,-73.37614,1,0
94890,38.53248,-118.62637,1,1
94923,38.67252,-121.06474,1,0
94932,33.73805,-115.39226,1,0
94940,26.63970,-81.87053,1,0
94941,36.97974,-121.88052,1,0
94944,42.30156,-71.36009,1,0
94945,40.18458,-104.99730,1,0
94946,34.02014,-118.42393,1,0
94959,33.58346,-117.73156,1,0
94960,39.65195,-106.82836,1,0
94961,36.96909,-121.98856,1,0
94962,39.08289,-94.58707,1,0
94963,37.70482,-121.90785,1,0
94964,39.40796,-104.89007,1,0
94965,40.59241,-73.58534,1,0
94966,33.58335,-117.73148,1,0
94972,30.01687,-96.75233,1,0
94995,28.36052,-81.53642,1,0
95005,33.91399,-118.10360,1,0
95006,34.03384,-118.15274,1,0
95007,34.02570,-118.37193,1,0
95008,40.79847,-81.69539,1,0
95010,33.99262,-84.07822,1,0
95011,33.98809,-118.38342,1,0
95012,35.13737,-80.92917,1,0
95013,35.13720,-80.92913,1,0
95014,33.98805,-118.38346,1,0
95015,38.44147,-104.28615,1,0
95016,34.04080,-84.32492,0,1
95017,41.16669,-73.82792,1,0
95018,41.19161,-73.85469,1,0
95019,40.75118,-111.81438,1,0
95020,40.72335,-111.85876,1,0
95021,40.72226,-111.86179,1,0
95022,40.74672,-111.87631,1,0
95023,40.71891,-111.86482,1,0
95024,40.76008,-111.88484,1,0
95025,40.75943,-111.88363,1,0
95026,40.76294,-111.88950,1,0
95028,40.76271,-111.90090,1,0
95029,40.74686,-111.91934,1,0
95030,40.74075,-111.91437,1,0
95031,38.24410,-77.50787,1,0
95032,33.16910,-87.49096,1,0
95036,32.85152,-117.18311,1,0
95038,36.16586,-84.08673,1,0
95039,32.24261,-110.93951,1,0
95042,29.79470,-95.39729,1,0
95043,29.86974,-95.30140,1,0
95044,29.72857,-95.57157,1,0
95045,29.68814,-95.27664,1,0
95048,47.91953,-122.23231,1,0
95051,32.82589,-96.84761,1,0
95053,45.57109,-122.55435,1,0
95054,40.74240,-73.95923,1,0
95056,36.00465,-115.17029,1,0
95059,35.86062,-84.06490,1,0
95060,33.50198,-111.92762,1,0
95062,32.77700,-96.80124,1,0
95063,45.62940,-122.66325,0,1
95065,40.41227,-105.00730,1,0
95066,41.75941,-88.31000,1,0
95067,45.52687,-122.66339,1,0
95069,40.74709,-73.98667,1,0
95070,32.95403,-96.82066,1,0
95071,45.30236,-122.95763,1,0
95073,37.97731,-122.55344,0,1
95078,40.71977,-74.01048,1,0
95079,40.77163,-73.98105,1,0
95080,45.51635,-122.53820,1,0
95081,36.14694,-86.69229,1,0
95082,33.29804,-111.86956,1,0
95083,33.44894,-112.07486,1,0
95085,44.05498,-123.08554,1,0
95089,41.83403,-88.09898,1,0
95092,47.65753,-122.20652,1,0
95093,47.65753,-122.20652,1,0
95094,47.65533,-122.20525,1,0
95095,47.65533,-122.20525,1,0
95098,32.70455,-117.15758,1,0
95100,32.64075,-117.08158,1,1
95102,39.94750,-75.11852,1,0
95103,36.17475,-115.22361,1,0
95104,33.82900,-84.34434,1,0
95105,39.08655,-77.15009,1,0
95106,29.30823,-94.79273,1,0
95109,36.00569,-83.77023,1,0
95110,47.45171,-122.29550,1,0
95113,33.78202,-117.86792,1,0
95114,33.85087,-117.85661,1,0
95115,33.80374,-117.88786,1,0
95116,42.37805,-71.06739,1,0
95117,33.60467,-111.98369,1,0
95120,47.61505,-122.19616,1,0
95127,33.38274,-112.03444,1,0
95128,45.49102,-122.80837,1,0
95129,45.48561,-122.79806,1,0
95130,33.35588,-111.92886,1,0
95132,42.07849,-88.21343,1,0
95133,47.02759,-122.92059,1,0
95135,44.94222,-123.03890,1,0
95137,44.93486,-123.04187,1,0
95138,45.51969,-122.47893,1,0
95141,32.78894,-96.80558,1,0
95142,34.05830,-118.44280,1,0
95145,45.30746,-122.76057,1,0
95146,25.78101,-80.13154,1,0
95148,34.06601,-117.27827,1,0
95149,33.02226,-96.69850,1,0
95150,32.72720,-97.36050,1,0
95151,32.90983,-117.14509,1,0
95152,32.91230,-117.14653,1,1
95153,32.91383,-117.14279,1,0
95154,36.14816,-86.81300,1,0
95155,33.46492,-112.07199,1,0
95156,34.09815,-118.29541,1,0
95157,42.04642,-87.68463,1,0
95158,45.52369,-122.69284,1,0
95159,45.51268,-122.62359,1,0
95160,47.84839,-122.27274,1,0
95161,45.49491,-122.40471,1,0
95162,45.51834,-122.84133,1,0
95163,45.43567,-122.57754,1,0
95169,33.45105,-112.02961,1,0
95170,41.50906,-87.84827,1,0
95172,32.01633,-97.09419,1,0
95178,33.05466,-96.67947,1,0
95180,37.97133,-122.05431,1,1
95183,35.93567,-84.00546,1,0
95184,36.13204,-86.81418,1,0
95186,35.82566,-84.27137,1,0
95187,35.97196,-86.57150,1,0
95188,36.00816,-83.76964,1,0
95189,35.97182,-86.57028,1,0
95190,35.04219,-85.30890,1,0
95191,36.01056,-84.26306,1,0
95192,36.01065,-84.26140,1,0
95193,36.01031,-84.26120,1,0
95194,36.00919,-84.26187,1,0
95196,47.60733,-122.33241,1,0
95197,35.05075,-85.31283,1,0
95198,35.03887,-89.88329,1,0
95200,36.14086,-86.80136,1,0
95203,35.82140,-83.57836,1,0
95209,40.67225,-74.01118,1,0
95211,33.39083,-111.92723,1,0
95212,33.37908,-112.03132,1,0
95213,33.14523,-97.10465,1,0
95216,32.72900,-117.20480,1,0
95218,33.77080,-84.35254,1,0
95219,48.03993,-122.40974,1,0
95220,33.63411,-111.91234,1,0
95221,36.15054,-86.80240,1,0
95223,37.80748,-122.41783,1,0
95225,44.59557,-123.28602,1,0
95226,45.54226,-122.66956,1,0
95227,33.31664,-112.00493,1,0
95228,33.71112,-112.20154,1,0
95231,35.84400,-86.39303,1,0
95233,32.22876,-110.96527,1,0
95234,33.84153,-118.25972,1,0
95239,33.07403,-96.82327,1,0
95240,30.24545,-81.55322,1,0
95244,33.63120,-112.23476,1,0
95245,32.86770,-117.21514,1,0
95246,40.08710,-75.40787,1,0
95248,47.60753,-122.33312,1,0
95252,40.74383,-74.00658,1,0
95255,40.71980,-74.03573,1,0
95259,47.73663,-122.64720,1,0
95262,32.93997,-96.82358,1,0
95263,44.56467,-123.28033,1,0
95264,45.42552,-122.76574,1,0
95265,44.85538,-123.23747,1,0
95267,47.44433,-122.29554,1,0
95268,44.57095,-123.26310,1,0
95269,32.67821,-117.17377,1,0
95270,40.73335,-73.85801,1,0
95271,40.71720,-73.99166,1,0
95277,32.19915,-110.84155,1,0
95278,33.39377,-111.84828,1,0
95279,47.66026,-122.36917,1,0
95280,36.20465,-86.72406,1,0
95281,33.98942,-118.36835,1,0
95282,33.58130,-111.97913,0,1
95284,44.93900,-123.03934,1,0
95285,29.74292,-95.37381,1,0
95286,33.85289,-84.37963,1,0
95288,33.13134,-117.30916,1,0
95289,32.75102,-97.06793,1,0
95290,29.71545,-95.38832,1,0
95291,36.15541,-86.78604,1,0
95292,33.45982,-112.07506,1,0
95293,33.83322,-117.91631,1,0
95296,33.30283,-111.83840,1,0
95297,33.63872,-112.12056,1,0
95298,33.44511,-112.06903,1,0
95299,45.38155,-122.75628,1,1
95301,45.47967,-122.69366,1,0
95303,29.68710,-95.27636,1,0
95305,34.03584,-118.23198,1,0
95306,33.91824,-118.12733,1,0
95313,46.97181,-122.88817,1,0
95314,45.53278,-122.65447,1,0
95315,33.76499,-118.19508,1,0
95318,45.43523,-122.57139,0,1
95319,33.65155,-112.11250,1,0
95320,35.94632,-86.88079,0,1
95321,35.04661,-85.15816,1,0
95327,29.76284,-95.37002,1,0
95328,34.05449,-118.27284,1,0
95329,35.97418,-86.51030,1,0
95331,32.70999,-117.15558,1,0
95332,30.21755,-95.56543,1,0
95333,32.71155,-117.22933,1,0
95334,45.31698,-122.77453,1,0
95337,35.60286,-88.92229,1,0
95338,47.46540,-122.22092,1,0
95340,44.92630,-123.22965,1,0
95341,45.53070,-122.55809,1,0
95342,39.57178,-104.87414,1,0
95343,40.15061,-82.96717,1,0
95345,38.64236,-77.28928,1,0
95346,47.44299,-122.22717,1,0
95347,38.58643,-121.55260,1,0
95348,39.02040,-76.92856,1,0
95349,39.37485,-76.46219,1,0
95350,39.91746,-75.14083,1,0
95351,26.12152,-80.33179,1,0
95353,32.83734,-96.77054,1,0
95354,32.76267,-97.11848,1,0
95355,33.50801,-112.03194,1,0
95356,48.00678,-122.20277,1,0
95357,45.70458,-121.52287,1,0
95359,33.98849,-118.36554,1,0
95360,33.98948,-118.36602,1,0
95361,33.66966,-112.18854,1,0
95362,33.08042,-96.75123,1,0
95365,34.00796,-118.15630,1,0
95366,41.76695,-72.67019,1,0
95368,47.65251,-122.69437,1,1
95371,33.61108,-111.99464,1,0
95372,41.40077,-81.59549,1,0
95375,38.90140,-77.03770,1,0
95376,44.93852,-123.03052,1,0
95381,36.13321,-85.50666,1,0
95382,36.85957,-120.45504,1,0
95385,33.67474,-111.88541,1,0
95386,33.39191,-111.89384,1,0
95388,37.97079,-122.51960,1,1
95394,43.86182,-123.25070,1,0
95395,32.26972,-110.96125,1,0
95396,32.22771,-110.85774,1,0
95397,32.20630,-110.90033,1,0
95399,32.23922,-110.89926,1,0
95400,37.76902,-80.46537,1,0
95401,33.98814,-118.36744,1,0
95403,33.08944,-96.68505,1,0
95404,45.40297,-122.29432,1,1
95405,38.23676,-122.63467,0,1
95406,33.27611,-111.85883,1,0
95407,44.04815,-123.06823,1,0
95408,33.30539,-111.78728,1,0
95411,33.30453,-111.84052,1,0
95412,33.46730,-112.07341,1,0
95413,32.21271,-110.91894,1,0
95414,32.22313,-110.96958,1,0
95415,45.51640,-122.40842,1,0
95417,33.76616,-84.36403,1,0
95418,33.80437,-84.33671,1,0
95420,29.65511,-95.27684,1,0
95421,33.07277,-97.08669,1,0
95423,38.89544,-77.01250,1,0
95424,32.83674,-96.87167,1,0
95425,32.65851,-116.95196,1,0
95426,32.72523,-117.22547,1,0
95427,38.00380,-121.83481,1,0
95428,33.02365,-96.70911,1,0
95429,33.42480,-111.54445,1,0
95430,41.69302,-87.83954,1,0
95435,35.96586,-83.91689,1,0
95436,35.05550,-88.23840,1,0
95440,35.14222,-90.05386,1,0
95441,32.64138,-117.08546,1,0
95443,37.34079,-121.97325,0,1
95447,35.96612,-83.91273,1,0
95448,35.96532,-83.92097,1,0
95449,20.87792,-156.45515,1,0
95450,33.47530,-111.92559,1,0
95451,32.90154,-117.24377,1,0
95452,38.89761,-77.07252,1,0
95453,35.92566,-86.86741,1,0
95454,35.92418,-86.86997,1,0
95459,47.47417,-122.22410,1,0
95461,36.03447,-86.80516,1,0
95462,40.26884,-75.22407,1,0
95464,48.43642,-122.30883,1,0
95467,29.65778,-95.27538,1,0
95469,32.68072,-96.86428,1,0
95470,32.92332,-97.08978,1,0
95471,32.84512,-97.01024,1,0
95472,33.62961,-111.89090,1,0
95476,25.69830,-80.16113,1,0
95478,38.88024,-77.11467,1,0
95479,39.06289,-77.11754,1,0
95480,39.06282,-77.11393,1,0
95481,32.61937,-117.02434,1,0
95484,36.15192,-86.79686,1,0
95489,33.15213,-96.86357,1,0
95494,48.00050,-122.20594,1,0
95495,33.29090,-111.71905,1,0
95496,47.58566,-122.14728,1,0
95498,33.23187,-111.72282,1,0
95499,47.62843,-122.14315,1,0
95500,34.04926,-118.25709,1,0
95502,40.74195,-73.99666,1,0
95504,34.06073,-118.44359,1,0
95505,47.54215,-121.83663,1,0
95506,33.01782,-96.70069,1,0
95508,45.76015,-123.30090,1,0
95509,37.51637,-122.00388,1,1
95512,33.09695,-96.76056,1,0
95513,33.46615,-112.07601,1,0
95514,29.58389,-95.38792,1,0
95515,39.98369,-75.15610,1,0
95517,45.42225,-122.76695,1,0
95520,32.88430,-96.95870,1,0
95521,47.06983,-122.77331,1,0
95522,33.65431,-112.00905,1,0
95523,30.09800,-96.07270,1,0
95525,32.81371,-96.94927,1,0
95527,35.05127,-85.30108,1,0
95528,34.07388,-117.43098,1,0
95531,36.58077,-86.51410,1,0
95533,35.97510,-86.56690,1,0
95536,32.77034,-117.15903,1,0
95537,37.68274,-121.90053,1,0
95542,40.03170,-75.62910,1,0
95546,37.80555,-122.27307,1,0
95548,37.53012,-121.91472,1,1
95550,45.53397,-122.88138,1,0
95551,47.61771,-122.33799,1,0
95552,47.61978,-122.33111,1,0
95554,44.94453,-123.03486,1,0
95556,37.79119,-122.39968,1,0
95561,39.91920,-86.11089,1,0
95563,33.81833,-118.14467,1,0
95564,33.77410,-118.19206,1,0
95566,33.79575,-118.21557,1,0
95568,33.87562,-112.14915,1,0
95570,33.76294,-118.19333,1,0
95574,35.20106,-87.04664,1,0
95575,29.95340,-95.33141,1,0
95576,45.36703,-122.84640,1,1
95577,39.95449,-83.00586,1,0
95583,37.62502,-122.12750,1,1
95584,45.53161,-122.66729,1,0
95587,33.75238,-111.99077,1,0
95593,45.37981,-122.74309,1,0
95594,45.72039,-122.64855,1,0
95599,31.79806,-106.39474,1,0
95604,31.69292,-106.32835,1,0
95610,33.47654,-112.07077,1,0
95613,46.13135,-122.93597,1,0
95614,40.52095,-79.81360,1,1
95615,40.71846,-73.83651,1,0
95616,33.48206,-112.09021,1,0
95617,34.02923,-84.56992,1,0
95618,33.94183,-84.52927,1,0
95619,34.06752,-84.17534,1,0
95621,47.29322,-122.21281,1,1
95622,35.95283,-84.15513,1,0
95623,47.32070,-122.21978,1,1
95625,29.79050,-95.38790,1,0
95627,30.17735,-95.47554,1,0
95628,45.56559,-122.89473,1,0
95631,32.34001,-111.02728,1,0
95632,30.23741,-81.51650,1,0
95634,33.25673,-116.37160,1,0
95638,37.46038,-122.14228,1,0
95640,47.25914,-122.51460,1,0
95642,30.29638,-95.46700,1,0
95643,32.92749,-97.00553,1,0
95644,40.43386,-80.00664,1,0
95645,40.44141,-79.99471,1,0
95646,33.04481,-117.29241,1,0
95647,47.99901,-122.20527,1,0
95648,33.82730,-111.95570,1,0
95649,35.61661,-87.83828,1,0
95650,40.43228,-79.96311,1,0
95651,32.83640,-96.77823,1,0
95652,47.44897,-122.25331,1,0
95653,33.60259,-111.92496,1,0
95656,36.31235,-86.59870,1,0
95657,45.51235,-122.61115,1,0
95664,33.83459,-117.91402,1,0
95665,39.28045,-76.60598,1,0
95666,40.02639,-75.58669,1,0
95667,47.62289,-122.18572,1,0
95668,33.30018,-111.84025,1,0
95669,32.95670,-96.82950,1,0
95676,33.64139,-112.01089,1,0
95677,38.95613,-92.36340,1,0
95681,33.43743,-111.94364,1,0
95683,34.00960,-118.49190,1,0
95685,39.30080,-76.58979,1,0
95687,45.30470,-122.76106,1,0
95690,44.57902,-123.28269,1,0
95695,33.44774,-112.07838,1,0
95698,34.60327,-118.15306,1,0
95699,34.60539,-118.15157,1,0
95701,35.96102,-83.96217,1,0
95702,38.12336,-121.24995,1,0
95703,47.60636,-122.32164,1,0
95706,33.44764,-112.06631,1,0
95707,33.45005,-112.06410,1,0
95708,35.22667,-87.07278,1,0
95710,45.53319,-122.85370,1,0
95712,41.54167,-81.49337,1,0
95713,33.68011,-112.23957,1,0
95716,37.69553,-122.07810,1,0
95717,34.03373,-118.22852,1,0
95718,45.55120,-122.90261,1,1
95722,32.72716,-117.15356,1,0
95723,35.84766,-86.40993,1,0
95724,37.79155,-122.41262,1,0
95727,38.66616,-90.32392,1,0
95728,34.05753,-118.44665,1,0
95732,45.33001,-122.58521,1,0
95733,28.54298,-81.54074,1,0
95734,29.75904,-95.37000,1,0
95735,40.72718,-74.03324,1,0
95736,35.79431,-83.56228,1,0
95737,32.35768,-111.03104,1,0
95738,33.44873,-112.07371,1,0
95739,38.24310,-122.62595,1,0
95740,47.18478,-122.29331,1,0
95745,37.42839,-122.09592,0,1
95746,35.96678,-83.92061,1,0
95749,47.47736,-122.21535,1,0
95750,45.51747,-122.67336,1,0
95751,45.51201,-122.66054,1,0
95752,34.00895,-118.49126,1,0
95753,32.71829,-117.16122,1,0
95757,44.56368,-123.22474,1,0
95758,35.16919,-89.83933,1,0
95759,45.49912,-122.43223,1,0
95760,35.01889,-85.33977,1,0
95762,35.13948,-90.02956,1,0
95763,45.32184,-122.57459,1,0
95764,32.81409,-96.82849,1,0
95766,33.54093,-111.93505,1,0
95767,32.79949,-117.15394,1,0
95768,32.79830,-117.15568,1,0
95769,35.74129,-86.65027,1,0
95771,33.42036,-111.83145,1,0
95772,35.97799,-83.90760,1,0
95774,33.58115,-112.13506,1,0
95779,40.85469,-73.93943,1,0
95780,36.32113,-86.62281,1,0
95781,36.30244,-86.63114,1,0
95784,33.47999,-112.13821,1,0
95790,33.41618,-111.83475,1,0
95791,34.00230,-117.82889,0,1
95793,33.87179,-117.94180,1,0
95795,33.13463,-117.28587,1,0
95797,30.38329,-86.86256,1,0
95798,37.31999,-121.94890,1,0
95799,33.24353,-97.13100,1,0
95800,37.31989,-121.94854,1,0
95804,31.83488,-106.56454,1,0
95805,44.93965,-123.06050,1,0
95806,33.43936,-112.07085,1,0
95811,33.10825,-96.80626,1,0
95812,32.88668,-117.24424,1,0
95813,38.88353,-77.02553,1,0
95815,33.40948,-84.73973,1,0
95817,39.68347,-75.48431,0,1
95818,36.10560,-86.79806,1,0
95819,39.92707,-75.06985,1,0
95820,45.42100,-122.66424,1,0
95821,32.88952,-96.95820,1,0
95823,45.55750,-122.49887,0,1
95824,33.39252,-111.87039,1,0
95825,39.95809,-75.18909,1,0
95826,32.24968,-110.84589,1,0
95827,45.00743,-123.00208,1,0
95828,38.42514,-122.71442,0,1
95829,35.86082,-84.06675,1,0
95831,47.20398,-122.23731,1,0
95833,35.02887,-84.38552,1,0
95834,45.58059,-122.63297,1,0
95845,48.11525,-123.41552,1,0
95858,47.61919,-122.33888,1,0
95859,32.25958,-110.80162,1,0
95860,29.70655,-95.40749,1,0
95861,36.21854,-86.29728,1,0
95863,33.94883,-118.38314,1,0
95865,33.62305,-111.92267,1,0
95867,34.08852,-118.37837,1,0
95869,36.38796,-86.44813,1,0
95870,37.67148,-122.08415,1,1
95874,36.40458,-86.44399,1,0
95876,21.98252,-159.36533,1,0
95877,42.50798,-83.02670,1,0
95880,32.33561,-111.04573,1,0
95885,38.00554,-121.75190,1,0
95888,32.90557,-117.23811,1,0
95889,32.68980,-97.02250,1,0
95891,45.54351,-122.93612,1,0
95893,39.11269,-77.18511,1,0
95894,36.16409,-86.78210,1,0
95895,46.71533,-122.96069,1,0
95896,33.43928,-112.34988,1,0
95898,33.57631,-112.23987,1,0
95901,33.93519,-118.12389,1,0
95902,33.92488,-118.39662,1,0
95905,47.60482,-122.33057,1,0
95906,32.88996,-96.96655,1,0
95907,32.77084,-117.24832,1,0
95910,36.06826,-115.28158,1,0
95912,33.84574,-84.36034,1,0
95913,47.60584,-122.33290,1,0
95916,36.15520,-86.78580,1,0
95917,45.52158,-122.98897,0,1
95918,44.56629,-123.28380,1,0
95919,33.13232,-96.64707,1,0
95920,33.63374,-111.92578,1,0
95921,35.81620,-78.61146,1,0
95924,35.96658,-86.80407,1,0
95926,37.72443,-121.94313,1,0
95929,37.68898,-122.06300,1,0
95930,38.96241,-77.08758,1,0
95931,45.42724,-122.76724,1,0
95932,45.52038,-123.11304,1,0
95935,35.70647,-83.51831,1,0
95936,47.58964,-122.33289,1,0
95938,45.50974,-122.77103,1,0
95941,36.27475,-87.06351,1,0
95942,45.44888,-122.62731,1,0
95943,45.35672,-122.58664,1,0
95944,45.53372,-122.86814,1,0
95945,42.34033,-122.86456,1,0
95946,45.39077,-122.75109,1,0
95947,45.52780,-122.61208,1,0
95951,47.61729,-122.19194,1,0
95953,32.90152,-96.83489,1,0
95954,33.38031,-111.94006,1,0
95955,32.90440,-96.74973,1,0
95956,36.21322,-86.30695,1,0
95957,33.70929,-112.27164,1,1
95958,34.15597,-118.63339,1,0
95960,36.21864,-86.31353,1,0
95962,34.24398,-119.26544,1,0
95963,37.77582,-122.41724,1,0
95964,33.45510,-112.08197,1,0
95967,33.04846,-96.83082,1,0
95971,44.09870,-123.09438,1,0
95972,32.98342,-117.27063,1,0
95973,36.16196,-86.78224,1,0
95975,33.41727,-111.83048,1,0
95976,33.41493,-111.82958,1,0
95978,35.94657,-84.16462,1,0
95980,34.27922,-118.46014,1,0
95982,34.28023,-118.46152,1,0
95983,32.62223,-116.96932,1,0
95984,44.94301,-123.04175,1,0
95986,21.34098,-158.07556,1,0
95989,32.22431,-110.97239,1,0
95992,31.77021,-106.50419,1,0
96006,21.39723,-157.97446,1,0
96009,47.50235,-122.34112,1,0
96011,33.39590,-111.84150,1,0
96019,33.46327,-112.07332,1,0
96021,45.42951,-122.77130,1,0
96022,37.76729,-122.39474,1,1
96026,21.39156,-158.03356,1,0
96027,47.74810,-122.36118,1,0
96031,32.81393,-96.95638,1,0
96033,35.86164,-84.06276,1,0
96034,44.06333,-123.17095,1,0
96036,39.14446,-77.21955,1,0
96037,45.01165,-122.78418,1,1
96039,32.60171,-117.04903,1,0
96040,40.12194,-75.77634,1,1
96041,39.95309,-75.17245,1,0
96042,44.56161,-123.27833,1,0
96046,32.80758,-96.79770,1,0
96047,32.79820,-96.62708,1,0
96049,47.30105,-122.21484,1,0
96050,45.43811,-122.57414,1,0
96053,33.98453,-118.44341,1,0
96054,34.02713,-118.47324,1,0
96055,37.83519,-122.53175,1,0
96056,45.48462,-122.67666,1,0
96057,35.97446,-86.57789,1,0
96058,46.22912,-119.10652,1,0
96059,33.44970,-112.06724,1,0
96060,33.57787,-112.11905,1,0
96061,29.74292,-95.37381,1,0
96062,33.17810,-97.12759,1,0
96063,33.17352,-97.11399,1,0
96065,45.50869,-122.77495,1,0
96066,37.79034,-122.39221,1,0
